3.319531250000008482e-01;2.925895399358820370e+00;8.499999999999999778e-01;1.000000000000000000e+00;9.595309840000936674e+01;8.571857144599025202e-02;5.280006292179449667e-02;1.202728417819707118e+02;-1.135385791018720170e+00;-2.536026526352128368e-03;1.205915308775861838e+00;1.985380676680201517e-01;5.986514515000294218e-03;1.896452901392179508e-03;6.101509502875353519e+01;1.078216974403188857e+02;1.632656795028593066e-01;5.800626331536000713e-01;1.202728417819707118e+02;1.069086308167158883e+00;-1.013333333333333273e-02;9.562548735152245349e-01;8.973498068686699014e+01;1.201320174511375516e+00;2.004343309241220505e-01;3.278139488883735631e-01;9.026322896667937812e+01;7.903479275212070831e+01;7.071383007116932617e+01;-4.901403405934986779e+01;1.144093494958415835e+00;6.428678040015846085e-01;1.422125721126273561e+02;9.342836325420027777e+01;1.240664161177369067e+02;1.042643577450075156e+02;5.707316358708465209e+00
4.097163749999995219e-01;3.063171674125036326e+00;1.065480571005275268e+00;9.846292863417223096e-01;1.162450757763170657e+02;8.743445952004783028e-02;5.352793233894759251e-02;1.497838978244451482e+02;-1.149875338936170444e+00;-1.942622536480798339e-03;1.342058806627181244e+00;1.843183339972322976e-01;7.388640270094454753e-03;6.164701265453106189e-04;7.549045364660841528e+01;1.305876173330536574e+02;1.632656795028593066e-01;4.390199772101177622e-01;1.497838978244451482e+02;1.061951640094869198e+00;-1.335184457246016768e-02;9.529392578954720694e-01;1.094552224087137660e+02;1.193006903553897935e+00;1.849347424767651960e-01;3.001860378851173849e-01;1.099403431890758469e+02;9.519155305723195681e+01;9.299645537160868969e+01;-5.759251759904326917e+01;1.219734098282508672e+00;7.374997955171475050e-01;1.702276803169979473e+02;1.138524934352309543e+02;1.486980988228518186e+02;1.268942188386393752e+02;5.468774240372325401e+00
4.814160187499997301e-01;3.183571565240428836e+00;1.254449081114528131e+00;9.679114782423616781e-01;1.388622459005567293e+02;8.714866346168698152e-02;5.389401911055350519e-02;1.791579640597440459e+02;-1.153255591837988536e+00;-1.670356005298131953e-03;1.515736191325704585e+00;1.886660442521875258e-01;7.220068664861435496e-03;1.479832344813546141e-03;9.184038900877487777e+01;1.557602782260117067e+02;1.632656795028593066e-01;3.723677142023532061e-01;1.791579640597440459e+02;1.057900699752262197e+00;-1.657445556435175812e-02;9.500611723931211561e-01;1.312655700959178944e+02;1.186724551802100125e+00;1.901457286137663849e-01;3.057484146091167809e-01;1.317614642391405937e+02;1.138279154224356375e+02;1.109522298334523072e+02;-6.688918149374991629e+01;1.197965728412349717e+00;6.894771282750791208e-01;2.010005344786847274e+02;1.365478365399129359e+02;1.760311312162637307e+02;1.519808628634199863e+02;5.506804336467105543e+00
5.444292937499990437e-01;3.290912144296217257e+00;1.419192880129469536e+00;9.493023115458041339e-01;1.640350634795422877e+02;8.630720359214043291e-02;5.406003368199233799e-02;2.041536224888685922e+02;-1.147268654318654102e+00;-1.473285679195781173e-03;1.688680021109927543e+00;1.985666091910886222e-01;6.695740490881113040e-03;8.192396261921758380e-04;1.102679408267770214e+02;1.834360307843480200e+02;1.632656795028593066e-01;3.287656438876486731e-01;2.041536224888685922e+02;1.056834289776374503e+00;-1.890083230802416803e-02;9.483776990504775295e-01;1.552347067287136042e+02;1.181965401624462952e+00;1.993857668933176619e-01;3.164742662460898748e-01;1.557505667618535767e+02;1.353175971168504361e+02;1.282611967196493765e+02;-7.466796876039822450e+01;1.153369379581633769e+00;7.054433227656390359e-01;2.346534631492608298e+02;1.615990589967014728e+02;2.063510344499297844e+02;1.797523610886874224e+02;5.470194071150888959e+00
6.035720937499963190e-01;3.388271141490415417e+00;1.559553747682116631e+00;9.294437844262897208e-01;1.920297647311714968e+02;8.561483964841809513e-02;5.401160312085909881e-02;2.294371064933205844e+02;-1.134519239203375385e+00;-1.325084130900167686e-03;1.885629746069210411e+00;2.110738816522675088e-01;5.911616727818924666e-03;9.618651869021662771e-04;1.310328212400527832e+02;2.137954534106152664e+02;1.632656795028593066e-01;2.964368130975287285e-01;2.294371064933205844e+02;1.058137329310820940e+00;-1.985180231324876199e-02;9.482033645955398882e-01;1.815197001234542427e+02;1.178256699844498323e+00;2.120356506526517026e-01;3.328324555627958925e-01;1.820645682296695895e+02;1.600106280698991839e+02;1.495864102542522005e+02;-8.030407467972341351e+01;1.131850708053747656e+00;7.364665557860412548e-01;2.713813609218960892e+02;1.891823058291061841e+02;2.399478984409165321e+02;2.104535844668232301e+02;3.811006918639478602e+00
6.677178999999997533e-01;3.477628656156617648e+00;1.677177640289772897e+00;9.088823802220874493e-01;2.227286254148847320e+02;8.431507102777094365e-02;5.368914189587611213e-02;2.614444264714372252e+02;-1.115744770864766311e+00;-1.163143655903881718e-03;2.130482781896410494e+00;2.186237176366961077e-01;6.583628269182151618e-03;3.311516308123564124e-04;1.540198257339029908e+02;2.467319909740372452e+02;1.632656795028593066e-01;2.634867470103980369e-01;2.614444264714372252e+02;1.061034626963863747e+00;-2.116489004834707158e-02;9.480081387255545611e-01;2.099810553332379186e+02;1.175575300620249175e+00;2.189548361523453446e-01;3.399328087445590563e-01;2.105399429781351444e+02;1.882166592028812317e+02;1.728436624148485521e+02;-8.890319593611323512e+01;1.113166659115504054e+00;7.404020622090531356e-01;3.110845925643733381e+02;2.191934465908340997e+02;2.766941344859947094e+02;2.440555916579968709e+02;3.871674698299937933e+00
7.357320749999998188e-01;3.559942165995450658e+00;1.772242132590869268e+00;8.888394499290327433e-01;2.562034630617587823e+02;8.246187842546458258e-02;5.322271829696674506e-02;2.953689549716053762e+02;-1.091508643041826598e+00;-1.089720752678729858e-03;2.403111911418674751e+00;2.398775257326850319e-01;6.932131400940290747e-03;2.374384587648089640e-04;1.792674330621833576e+02;2.821095879951421352e+02;1.632656795028593066e-01;2.503315049256437663e-01;2.953689549716053762e+02;1.065799732704425740e+00;-2.138938051120056749e-02;9.489199279349258553e-01;2.404704408110578129e+02;1.173784427460067947e+00;2.401149404476049520e-01;3.680319296177113619e-01;2.410785876811228832e+02;2.203339062815345528e+02;1.976023589211667399e+02;-9.756566299235370820e+01;1.093973122580497392e+00;7.556253987303095387e-01;3.536632597013597774e+02;2.514649002068045718e+02;3.167264395181955479e+02;2.805116505328469430e+02;4.050195008468733704e+00
8.081269000000002034e-01;3.636150351842606376e+00;1.844816012639588720e+00;8.686406962284279887e-01;2.926147110117170200e+02;8.031512496047185645e-02;5.267554186338680583e-02;3.306876700176482586e+02;-1.063746904538733551e+00;-9.949363091613602252e-04;2.704710429198969202e+00;2.553708751319294090e-01;6.029849226488646734e-03;1.439078031497925518e-04;2.069094539735555713e+02;3.201002135113991471e+02;1.632656795028593066e-01;2.322619578274500163e-01;3.306876700176482586e+02;1.071755138677053187e+00;-1.318884009202332327e-02;9.584394786306225100e-01;2.731166519494955764e+02;1.172713284193740657e+00;2.555147685443005523e-01;3.852736711958635318e-01;2.737574403892370469e+02;2.567785046242560156e+02;2.235554248755032347e+02;-1.067299245473738267e+02;1.072871038460362358e+00;7.658541249093536729e-01;3.993266817996128566e+02;2.861478242039924567e+02;3.602203423618964848e+02;3.201002135113990335e+02;4.325453535578513531e+00
8.828091937499992214e-01;3.707060237474379072e+00;1.894313662860086067e+00;8.569449131988325918e-01;3.304875719832961636e+02;7.832528861848533919e-02;5.154814972447143567e-02;3.665806595746272478e+02;-1.034409458612455479e+00;-9.514957099016421466e-04;3.027711771273080998e+00;2.831512604188473059e-01;4.888337632137518957e-03;4.490814065211470320e-04;2.353224814009296040e+02;3.610610624641329878e+02;1.632656795028593066e-01;2.273735199513283456e-01;3.665806595746272478e+02;1.072478503892500212e+00;-1.363866776416171496e-02;9.587921275442532476e-01;3.082538935082305898e+02;1.172031580342488999e+00;2.836002969172268795e-01;4.243427032719404579e-01;3.089618365084211860e+02;2.980329337426701954e+02;2.512264213865090028e+02;-1.162346725630788740e+02;1.060523596436307114e+00;7.966510459876151584e-01;4.484875515107854085e+02;3.235537907587261657e+02;4.053584275410779583e+02;3.610610624641329878e+02;4.456891287873187224e+00
9.557029187500024614e-01;3.773530293390190860e+00;1.923336379527706752e+00;8.450619408782387154e-01;3.714277667126554547e+02;7.609326727858627126e-02;5.042361883087747437e-02;4.051474051169036557e+02;-1.004070351559321450e+00;-9.126238299847403259e-04;3.399735688660806332e+00;3.147803500363069440e-01;2.710303749623168071e-03;-2.451649221388033312e-04;2.661839096809109719e+02;4.051360996176688332e+02;1.632656795028593066e-01;2.243316056272469383e-01;4.051474051169036557e+02;1.073861470704241539e+00;-1.253525787914683623e-02;9.606681911714335387e-01;3.460086075090627560e+02;1.171613484271707639e+00;3.145352096306604506e-01;4.665398245908583541e-01;3.467896825432856645e+02;3.446412002582424066e+02;2.792289285238171601e+02;-1.261123211685899150e+02;1.041599765784844145e+00;7.716204553481028627e-01;5.012143620876034902e+02;3.638673194518410696e+02;4.540428280413716493e+02;4.051360996176688900e+02;4.531748452291910922e+00
