3.319531250000008482e-01;8.499999999999999778e-01;1.000000000000000000e+00
4.382343750000003424e-01;1.171602567884423740e+00;9.898666666666643410e-01
5.096250000000004388e-01;1.376738236504662760e+00;9.814833754507915620e-01
5.720093750000004862e-01;1.559491885040934278e+00;9.734710091007759969e-01
6.346968750000006043e-01;1.708286327070795974e+00;9.656095991282315216e-01
7.023843750000007269e-01;1.819530047505705461e+00;9.578474954061670932e-01
7.753781250000008063e-01;1.910367692189505417e+00;9.496026906041135085e-01
8.542750000000007837e-01;1.981922245504229796e+00;9.379446084962409502e-01
9.351343750000009614e-01;2.026600278283217538e+00;9.350390698206499929e-01
1.000000000000000000e+00;2.041945320889183790e+00;9.294219595659389821e-01
1.000000000000000000e+00;2.042939921900143396e+00;9.252268000481270738e-01
1.000000000000000000e+00;2.044980536301707286e+00;9.247086846015636352e-01
1.000000000000000000e+00;2.048346678398023091e+00;9.129622387000682071e-01
1.000000000000000000e+00;2.047800641448296766e+00;9.034819358892338670e-01
1.000000000000000000e+00;2.050388881681584063e+00;9.018277856985252861e-01
1.000000000000000000e+00;2.052512864841252505e+00;8.952560075884188340e-01
1.000000000000000000e+00;2.056819532997957722e+00;8.883741538307583507e-01
1.000000000000000000e+00;2.058655548845506278e+00;8.879062907916787095e-01
1.000000000000000000e+00;2.060736204113855941e+00;8.816912747832986730e-01
1.000000000000000000e+00;2.060093714833522327e+00;8.779621207495277302e-01
1.000000000000000000e+00;2.062083976895690451e+00;8.796450535372374313e-01
1.000000000000000000e+00;2.063060908903350477e+00;8.664200575472206234e-01
1.000000000000000000e+00;2.063552942146631430e+00;8.548816051649184011e-01
1.000000000000000000e+00;2.067425060916618040e+00;8.532413701057700584e-01
1.000000000000000000e+00;2.067625324918666685e+00;8.500988670620255316e-01
1.000000000000000000e+00;2.067042585220382200e+00;8.499749346768060709e-01
1.000000000000000000e+00;2.066315598772196171e+00;8.416300555817241014e-01
1.000000000000000000e+00;2.068234050045773653e+00;8.259159436663052745e-01
1.000000000000000000e+00;2.069912116510517208e+00;8.158453911835484851e-01
1.000000000000000000e+00;2.069599242650066895e+00;8.174981189123532443e-01
1.000000000000000000e+00;2.068720001784281504e+00;8.040819049921318351e-01
1.000000000000000000e+00;2.070095649102639435e+00;7.945622967408034754e-01
1.000000000000000000e+00;2.070200942810106248e+00;7.898655080559203734e-01
1.000000000000000000e+00;2.071282019775531946e+00;7.888627645294039592e-01
1.000000000000000000e+00;2.070426371428177426e+00;7.831938108218077232e-01
1.000000000000000000e+00;2.073887699179261634e+00;7.789320767059018102e-01
1.000000000000000000e+00;2.073246351909088681e+00;7.806256346268527491e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
1.000000000000000000e+00;2.076967631259281966e+00;7.745972550613517971e-01
