1.204129332619849748e+02;1.204129332619849748e+02;9.088280388106092289e+01;9.560975398404918391e-01;5.513441457088607417e-03;1.692044341362473614e-01;1.707232553460650290e-03
1.499687339088811484e+02;1.499687339088811484e+02;1.106155540403762103e+02;1.057932447948015664e+00;6.869999552158066562e-03;1.561177625935459556e-01;9.528434772498209186e-04
1.793142668145577261e+02;1.793142668145577261e+02;1.324805579197701491e+02;1.186014076252773330e+00;6.447844089457385394e-03;1.555549857163634475e-01;1.991660558740850160e-03
2.044821677949190075e+02;2.044821677949190075e+02;1.565107113579875318e+02;1.313292016406908180e+00;6.937991924606486116e-03;1.667229628533785646e-01;6.605536495386378579e-04
2.295898011279377329e+02;2.295898011279377329e+02;1.828502447733289671e+02;1.459827780842111844e+00;8.146314696102796918e-03;1.715512629184020865e-01;1.046749813388671056e-05
2.621372501806301898e+02;2.621372501806301898e+02;2.113825397385272424e+02;1.638803332056861795e+00;7.803438009357190584e-03;1.835637408466684606e-01;6.724615172236659806e-04
2.956644322904711544e+02;2.956644322904711544e+02;2.419125823957821240e+02;1.832234486457575917e+00;8.038789501318121741e-03;2.007655470991603908e-01;9.189736802407085002e-04
3.307525100282281301e+02;3.307525100282281301e+02;2.745953110511342743e+02;2.051432044526221965e+00;8.798990927334921983e-03;2.056095972374531455e-01;-4.267685984750516385e-04
3.665222283891792472e+02;3.665222283891792472e+02;3.098397008904260588e+02;2.280822009382032167e+00;7.589011248260539404e-03;2.305551554633485933e-01;1.481362186247654191e-03
4.042360970093071160e+02;4.042360970093071160e+02;3.477645696921405829e+02;2.535948312108816438e+00;7.203321470312708426e-03;2.544541634621458326e-01;3.846050980696021163e-05
4.449939266894846241e+02;4.449939266894846241e+02;3.892367000091153955e+02;2.833003838668498808e+00;6.353158658334617966e-03;2.570950600720312007e-01;2.488049706167810848e-03
4.938126029010084039e+02;4.938126029010084039e+02;4.344911650144980513e+02;3.161606476221575424e+00;7.332819084091603441e-03;3.037123960896092600e-01;8.633506160917781046e-04
