1.000000000000000000e+00;4.460858630166161909e+00;1.971964464407416573e+00;7.307214389497697082e-01;2.336331264247306990e+03;5.187405943181718632e-02;4.231142700676025076e-02;1.398021099697229829e+03;-6.861452012980804316e-01;-5.854720635344844984e-04;-6.976838968178365134e-04;-5.860968463633186567e-04;4.530811064983864766e-07;9.608310723422964226e-07
1.000000000000000000e+00;4.493446856206853468e+00;1.973038586034667530e+00;7.224231108730155837e-01;2.522993423346518284e+03;5.080546623643667631e-02;4.149320534809840255e-02;1.505506658052920557e+03;-6.703992259691153865e-01;-5.750998054877255955e-04;-6.814023901539830201e-04;-5.747020819904374031e-04;3.795095336167064131e-07;-7.125612748085408967e-08
1.000000000000000000e+00;4.524553529775672267e+00;1.974096454268062573e+00;7.142535045310183239e-01;2.695383580253344917e+03;4.935593882626902046e-02;4.035490916896960351e-02;1.622374587195065942e+03;-6.566676187649622687e-01;-5.600046094917179602e-04;-6.685553875096635025e-04;-5.605847503297190773e-04;5.353947152547794465e-07;8.913668045782570258e-07
1.000000000000000000e+00;4.554311659518018196e+00;1.975141329374660470e+00;7.062096359497240794e-01;2.899619941021050181e+03;4.841955670024238739e-02;3.960249701599411615e-02;1.730957203222626504e+03;-6.386072547728187665e-01;-5.468713236307680067e-04;-6.504681672200447436e-04;-5.471602036170803221e-04;8.939487421994584949e-07;5.891227467141869789e-07
1.000000000000000000e+00;4.582839993428232006e+00;1.976164994001889497e+00;6.982885875405875353e-01;3.119365331871177659e+03;4.760492451665690461e-02;3.896848646295521246e-02;1.859973502717994734e+03;-6.266697098073116257e-01;-5.391256731526256540e-04;-6.377481613212520857e-04;-5.399455858558676246e-04;7.021547566404281828e-07;1.112559371226833993e-06
1.000000000000000000e+00;4.610244269762964642e+00;1.977176677599547849e+00;6.904875727451774692e-01;3.318787185120459526e+03;4.638228847683416312e-02;3.802445795997592970e-02;1.999356928786888830e+03;-6.160709055318825955e-01;-5.280854749167581243e-04;-6.274731644394229355e-04;-5.295924772822498084e-04;9.704067950560681147e-07;1.787944546091570278e-06
1.000000000000000000e+00;4.636617987576936883e+00;1.978178818693149488e+00;6.828038348287949200e-01;3.526524951960154795e+03;4.524418704178990308e-02;3.713236391120486313e-02;2.125393798703559696e+03;-6.008097980272483207e-01;-5.149027757800429860e-04;-6.121501513902996008e-04;-5.149777353447758605e-04;9.167049530623667351e-07;3.446741274936899941e-07
1.000000000000000000e+00;4.662043808505056397e+00;1.979162295255533666e+00;6.752346827794748485e-01;3.756785671338885095e+03;4.436284972761370127e-02;3.641460025840197179e-02;2.256378900604642695e+03;-5.864407119624434062e-01;-5.026115637582655778e-04;-5.978372500979180042e-04;-5.032104666426272374e-04;7.944302659812928135e-07;8.580981897559783706e-07
1.000000000000000000e+00;4.686594955612689795e+00;1.980128001816165106e+00;6.677775523695308468e-01;4.015032629601791086e+03;4.372242833794103001e-02;3.591149366360529144e-02;2.403121911192569314e+03;-5.753302039308267890e-01;-4.969567209007399317e-04;-5.855721387568329789e-04;-4.962838577870832581e-04;4.607717345430691981e-07;-4.185410009321447390e-07
1.000000000000000000e+00;4.710336057130545484e+00;1.981080499813194784e+00;6.604299464375181783e-01;4.246150770069380087e+03;4.271537999322203710e-02;3.513067449033467626e-02;2.568290845181938948e+03;-5.669266960771139896e-01;-4.880545886850166677e-04;-5.775638435810352255e-04;-4.884448475213546250e-04;8.819279176014696497e-07;6.352373737467132392e-07
1.000000000000000000e+00;4.733324092942257089e+00;1.982025201462031649e+00;6.531894170812236888e-01;4.489453829252512151e+03;4.181134236944636373e-02;3.442157112362425470e-02;2.715334793321522739e+03;-5.542873016358059735e-01;-4.768020303436728527e-04;-5.648436377002806963e-04;-4.771737411470924352e-04;7.669067745108940899e-07;6.074119360726831487e-07
1.000000000000000000e+00;4.755609342376343918e+00;1.982953748093486679e+00;6.460535556717101890e-01;4.737750869457947374e+03;4.091655889710734545e-02;3.374149378271555644e-02;2.869875394685782339e+03;-5.427743001529394817e-01;-4.663343635602492862e-04;-5.532440493395690420e-04;-4.666317148969058456e-04;5.159358759774223586e-07;5.238363465506772857e-07
1.000000000000000000e+00;4.777236499615787224e+00;1.983867388988363123e+00;6.390200650495670986e-01;4.975160540855825275e+03;3.993979422816736069e-02;3.295333191870371964e-02;3.027395710395710012e+03;-5.315771421930688412e-01;-4.542267505778167075e-04;-5.423679814122934258e-04;-4.544848854242056961e-04;2.654493080941175522e-07;4.747216096943355834e-07
1.000000000000000000e+00;4.798245147179673431e+00;1.984766142455212767e+00;6.320867078041786380e-01;5.283335177102813759e+03;3.951043448585614404e-02;3.259469724311872540e-02;3.178434032285730609e+03;-5.192788024900237831e-01;-4.464495838266784294e-04;-5.300022663515328554e-04;-4.473991343675432593e-04;7.078278712365475153e-07;9.496455054145607777e-07
