# superior boundary of interpolation dim 1 stochastic 0
3.803664019166466570e+00
3.923783010512128300e+00
4.031933819923299467e+00
4.129114128721872667e+00
4.216470694119522911e+00
4.295178610977064437e+00
4.366368002086804978e+00
4.431082778934364086e+00
4.490260650111683738e+00
4.544726821627117275e+00
4.595196174223160845e+00
4.642280369587631128e+00
4.686497515463652341e+00
4.728282845136948076e+00
4.767999439060883304e+00
4.805948407949661494e+00
4.842378220147154799e+00
4.877493029501872357e+00
4.911459970710645884e+00
4.944415456709913670e+00
4.976470551105236950e+00
5.007715507648519804e+00
5.038223575254423103e+00
5.068054165730472960e+00
5.097255475507812328e+00
5.125866644362202074e+00
5.153919524819978726e+00
5.181440126543582991e+00
5.208449791022441211e+00
5.234966143654046888e+00
5.261003862924911623e+00
5.286575299928419014e+00
5.311690975860916986e+00
5.336359980357284094e+00
5.360590289483205595e+00
5.384389018807913985e+00
5.407762624152644193e+00
5.430717060266323060e+00
5.453257905747554979e+00
5.475390460945836146e+00
5.497119824277877598e+00
5.518450951337991128e+00
5.539388700323016224e+00
5.559937866596547984e+00
5.580103208655255109e+00
5.599889467306788049e+00
5.619301379504118010e+00
5.638343687988288444e+00
5.657021147656684512e+00
5.675338529386017683e+00
5.693300621888905511e+00
5.710912232062971938e+00
5.728178184195839684e+00
5.745103318313049101e+00
5.761692487895485826e+00
5.777950557144631460e+00
5.793882397935735895e+00
5.809492886568561332e+00
5.824786900401432099e+00
5.839769314435019787e+00
5.854444997897402025e+00
5.868818810869806946e+00
5.882895600983101048e+00
5.896680200207528699e+00
5.910177421752359272e+00
5.923392057087408347e+00
5.936328873094744552e+00
5.948992609355947536e+00
5.961387975578124276e+00
5.973519649159957368e+00
5.985392272897789745e+00
5.997010452830605409e+00
6.008378756221907757e+00
6.019501709675925127e+00
6.030383797384977207e+00
6.041029459504565047e+00
6.051443090652381507e+00
6.061629038527347468e+00
6.071591602644542007e+00
6.081335033181888505e+00
6.090863529934368081e+00
6.100181241371592122e+00
6.109292263794452893e+00
6.118200640586750616e+00
6.126910361557646567e+00
6.135425362370929392e+00
6.143749524057046330e+00
6.151886672604091721e+00
6.159840578623900775e+00
6.167614957089551098e+00
6.175213467140681090e+00
6.182639711953091144e+00
6.189897238669243684e+00
6.196989538386384666e+00
6.203920046199030480e+00
6.210692141292818214e+00
6.217309147086671040e+00
6.223774331420435679e+00
6.230090906785211047e+00
6.236262030593711536e+00
